Id,Point_Id,Date,Date_Previous,Direct,Estimate,Units,Cost,Batch,Standing_Charge,Standing_Charge_2,Other_Charge,VAT,Climate_Change_Levy,Climate_Change_Levy_Rate,M1_Present,M1_Previous,M1_Factor,M1_Units,M2_Present,M2_Previous,M2_Factor,M2_Units,M3_Present,M3_Previous,M3_Factor,M3_Units,M4_Present,M4_Previous,M4_Factor,M4_Units,Water_Factor,Water_Units,Water_Cost_Rate,Water_Cost,Sewerage_Factor,Sewerage_Units,Sewerage_Cost_Rate,Sewerage_Cost,Last_Update,Last_User,Rates,Rates_Cost_Rate,Rates_Cost,Trade_Effluent_Cost,Surface_Water_Cost,Environmental_Cost,Note,Date_Paid,Date_TaxPoint,Invoice_Number,Locked,Passed_To_Accounts,Status,EDI,SupplierName,Number,Standing_Charge_Rate,Standing_Charge_Rate_2,B1_Present,B1_Previous,B1_Factor,B1_Units,B2_Present,B2_Previous,B2_Factor,B2_Units,Trade_Effluent_Factor,Trade_Effluent_Units,Trade_Effluent_Cost_Rate,Rates_Road_Cost_Rate,Rates_Road_Cost,Highway_Cost,Volume_Cost,Invoice_Period,Standing_Charge_Period,Meter_Size_1,Meter_Size_1_Supply_Rate,Meter_Size_1_Waste_Rate,Meter_Size_2,Meter_Size_2_Supply_Rate,Meter_Size_2_Waste_Rate,Meter_Size_Supply,Meter_Size_Waste,Standing_Charge_Date,Standing_Charge_Date_Previous,Suspended_Solids,Chemical_Oxygen_Demand,Exclude_From_Reports,Savings_Estimated,Savings_Actual,Link_1,Checksum,Invoice_Received,Custom_1,Non_Vatable_Charges,Custom_Text_1,DisableCalculation,Tariff_Cost,Misc_Cost,M1_Read_Date,M1_Read_Code,M2_Read_Date,M2_Read_Code,M3_Read_Date,M3_Read_Code,M4_Read_Date,M4_Read_Code,B1_Read_Date,B1_Read_Code,B2_Read_Date,B2_Read_Code,Screen_Format,Record_Source
2378,558,2021-06-29 00:00:00.000,2021-05-26 00:00:00.000,D,NULL,31,0,2445,0,0,0,0,0,0,2303,2272,1,31,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-06-29 00:00:00.000,hanleyshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-06-29 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-29 00:00:00.000,2021-05-26 00:00:00.000,0,0,0,0,0,,-764831352,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2379,622,2021-06-30 00:00:00.000,2021-05-27 00:00:00.000,D,NULL,3,0,2445,0,0,0,0,0,0,545,542,1,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-06-30 00:00:00.000,redhillshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-06-30 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-30 00:00:00.000,2021-05-27 00:00:00.000,0,0,0,0,0,,2016449175,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2381,626,2021-07-02 00:00:00.000,2020-02-07 00:00:00.000,D,NULL,11227,0,2449,0,0,0,0,0,0,25530,14303,1,11227,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-07-02 00:00:00.000,romseyshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-07-02 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-02 00:00:00.000,2020-02-07 00:00:00.000,0,0,0,0,0,,-2089401447,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2382,666,2021-07-03 00:00:00.000,2021-06-02 00:00:00.000,D,NULL,2,0,2449,0,0,0,0,0,0,2169,2167,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-07-03 00:00:00.000,welwynshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-07-03 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-03 00:00:00.000,2021-06-02 00:00:00.000,0,0,0,0,0,,1019577281,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2444,596,2021-10-26 00:00:00.000,2021-09-28 00:00:00.000,D,NULL,1,0,2499,0,0,0,0,0,0,668,667,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-10-26 00:00:00.000,morleyshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-10-26 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-26 00:00:00.000,2021-09-28 00:00:00.000,0,0,0,0,0,,-1618195151,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2445,542,2021-10-26 00:00:00.000,2021-08-30 00:00:00.000,D,NULL,2376,0,2499,0,0,0,0,0,0,708298,705922,1,2376,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-10-26 00:00:00.000,eastleighshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-10-26 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-26 00:00:00.000,2021-08-30 00:00:00.000,0,0,0,0,0,,388117974,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2446,413,2021-10-26 00:00:00.000,2021-09-27 00:00:00.000,D,NULL,2,0,2499,0,0,0,0,0,0,48,46,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-10-26 00:00:00.000,saltcoatsshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-10-26 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-26 00:00:00.000,2021-09-27 00:00:00.000,0,0,0,0,0,,-1193653965,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2447,414,2021-10-26 00:00:00.000,2021-08-30 00:00:00.000,D,NULL,1,0,2499,0,0,0,0,0,0,23,22,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-10-26 00:00:00.000,largsshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-10-26 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-26 00:00:00.000,2021-08-30 00:00:00.000,0,0,0,0,0,,-959604772,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2448,674,2021-10-27 00:00:00.000,2021-09-28 00:00:00.000,D,NULL,2,0,2500,0,0,0,0,0,0,418,416,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-10-27 00:00:00.000,wilmslowshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-10-27 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-27 00:00:00.000,2021-09-28 00:00:00.000,0,0,0,0,0,,-1074936749,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2449,574,2021-10-27 00:00:00.000,2020-01-02 00:00:00.000,D,NULL,1594,0,2500,0,0,0,0,0,0,43030,41436,1,1594,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-10-27 00:00:00.000,kendalshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-10-27 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-27 00:00:00.000,2020-01-02 00:00:00.000,0,0,0,0,0,,109397790,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2450,666,2021-10-28 00:00:00.000,2021-09-27 00:00:00.000,D,NULL,187,0,2500,0,0,0,0,0,0,2467,2280,1,187,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-10-28 00:00:00.000,welwynshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-10-28 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-28 00:00:00.000,2021-09-27 00:00:00.000,0,0,0,0,0,,-2117053458,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2451,584,2021-10-28 00:00:00.000,2021-09-28 00:00:00.000,D,NULL,3,0,2500,0,0,0,0,0,0,711,708,1,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-10-28 00:00:00.000,longeatonshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-10-28 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-28 00:00:00.000,2021-09-28 00:00:00.000,0,0,0,0,0,,1298736997,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2452,675,2021-10-29 00:00:00.000,2021-04-30 00:00:00.000,D,NULL,13,0,2502,0,0,0,0,0,0,295,282,1,13,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-10-29 00:00:00.000,workingtonshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-10-29 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-29 00:00:00.000,2021-04-30 00:00:00.000,0,0,0,0,0,,-125775351,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2453,571,2021-10-29 00:00:00.000,2021-09-29 00:00:00.000,D,NULL,27,0,2502,0,0,0,0,0,0,8918,8891,1,27,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-10-29 00:00:00.000,ilfordshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-10-29 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-29 00:00:00.000,2021-09-29 00:00:00.000,0,0,0,0,0,,1482474122,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2454,551,2021-11-01 00:00:00.000,2021-09-30 00:00:00.000,D,NULL,212,0,2504,0,0,0,0,0,0,12404,12192,1,212,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-11-01 00:00:00.000,gloucestershop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-11-01 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-01 00:00:00.000,2021-09-30 00:00:00.000,0,0,0,0,0,,-1386058669,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2455,385,2021-11-01 00:00:00.000,2021-04-27 00:00:00.000,D,NULL,3281548,0,2504,0,0,0,0,0,0,740582,7459034,1,3281548,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-11-01 00:00:00.000,montroseshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-11-01 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-01 00:00:00.000,2021-04-27 00:00:00.000,0,0,0,0,0,,807908947,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2456,618,2021-11-01 00:00:00.000,2021-08-30 00:00:00.000,D,NULL,7,0,2504,0,0,0,0,0,0,452,445,1,7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-11-01 00:00:00.000,southamptonshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-11-01 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-01 00:00:00.000,2021-08-30 00:00:00.000,0,0,0,0,0,,-1290400575,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2457,595,2021-11-02 00:00:00.000,2021-07-12 00:00:00.000,D,NULL,8,0,2504,0,0,0,0,0,0,2020,2012,1,8,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-11-02 00:00:00.000,moretonshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-11-02 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-02 00:00:00.000,2021-07-12 00:00:00.000,0,0,0,0,0,,2003552723,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2458,546,2021-11-02 00:00:00.000,2021-10-02 00:00:00.000,D,NULL,130,0,2505,0,0,0,0,0,0,25791,25661,1,130,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-11-02 00:00:00.000,ellesmereportshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-11-02 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-02 00:00:00.000,2021-10-02 00:00:00.000,0,0,0,0,0,,694765717,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2459,516,2021-11-03 00:00:00.000,2021-09-28 00:00:00.000,D,NULL,2,0,2506,0,0,0,0,0,0,125,123,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-11-03 00:00:00.000,cambuslangshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-11-03 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-03 00:00:00.000,2021-09-28 00:00:00.000,0,0,0,0,0,,-1454396388,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2460,594,2021-11-04 00:00:00.000,2021-10-02 00:00:00.000,D,NULL,0,0,2506,0,0,0,0,0,0,40,40,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-11-04 00:00:00.000,morecambeshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-11-04 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-04 00:00:00.000,2021-10-02 00:00:00.000,0,0,0,0,0,,170472302,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2461,570,2021-11-25 00:00:00.000,2021-04-27 00:00:00.000,D,NULL,15,0,2516,0,0,0,0,0,0,1280,1265,1,15,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-11-25 00:00:00.000,hydeshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-11-25 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-25 00:00:00.000,2021-04-27 00:00:00.000,0,0,0,0,0,,-1197077397,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2462,584,2021-11-25 00:00:00.000,2021-10-28 00:00:00.000,D,NULL,3,0,2516,0,0,0,0,0,0,714,711,1,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-11-25 00:00:00.000,longeatonshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-11-25 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-25 00:00:00.000,2021-10-28 00:00:00.000,0,0,0,0,0,,-1578799364,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2463,401,2021-11-25 00:00:00.000,2019-06-05 00:00:00.000,D,NULL,-2844738,0,2516,0,0,0,0,0,0,695683,3540421,1,-2844738,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-11-25 00:00:00.000,newingtonshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-11-25 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-25 00:00:00.000,2019-06-05 00:00:00.000,0,0,0,0,0,,1883482466,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2464,413,2021-11-25 00:00:00.000,2021-10-26 00:00:00.000,D,NULL,2,0,2516,0,0,0,0,0,0,50,48,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-11-25 00:00:00.000,saltcoatsshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-11-25 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-25 00:00:00.000,2021-10-26 00:00:00.000,0,0,0,0,0,,231518626,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2465,507,2021-11-25 00:00:00.000,2021-11-25 00:00:00.000,D,NULL,0,0,2516,0,0,0,0,0,0,48028,48028,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-11-25 00:00:00.000,boscombeshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-11-25 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-25 00:00:00.000,2021-11-25 00:00:00.000,0,0,0,0,0,,1683380272,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2466,571,2021-11-25 00:00:00.000,2021-10-29 00:00:00.000,D,NULL,34,0,2516,0,0,0,0,0,0,8952,8918,1,34,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-11-25 00:00:00.000,ilfordshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-11-25 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-25 00:00:00.000,2021-10-29 00:00:00.000,0,0,0,0,0,,-362238623,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2467,414,2021-11-25 00:00:00.000,2021-10-26 00:00:00.000,D,NULL,2,0,2516,0,0,0,0,0,0,25,23,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-11-25 00:00:00.000,largsshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-11-25 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-25 00:00:00.000,2021-10-26 00:00:00.000,0,0,0,0,0,,-326976302,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2492,622,2021-12-30 00:00:00.000,2021-12-09 00:00:00.000,D,NULL,1,0,2531,0,0,0,0,0,0,561,560,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-12-30 00:00:00.000,redhillshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-12-30 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-30 00:00:00.000,2021-12-09 00:00:00.000,0,0,0,0,0,,-1118165805,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2493,596,2021-12-31 00:00:00.000,2021-12-02 00:00:00.000,D,NULL,2,0,2531,0,0,0,0,0,0,673,671,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-12-31 00:00:00.000,morleyshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-12-31 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-31 00:00:00.000,2021-12-02 00:00:00.000,0,0,0,0,0,,-223654753,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2494,558,2021-12-31 00:00:00.000,2021-09-30 00:00:00.000,D,NULL,70,0,2531,0,0,0,0,0,0,2479,2409,1,70,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-12-31 00:00:00.000,hanleyshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-12-31 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-31 00:00:00.000,2021-09-30 00:00:00.000,0,0,0,0,0,,-1056772234,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2495,666,2022-01-03 00:00:00.000,2021-10-28 00:00:00.000,D,NULL,55,0,2533,0,0,0,0,0,0,2522,2467,1,55,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2022-01-04 00:00:00.000,welwynshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2022-01-03 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-03 00:00:00.000,2021-10-28 00:00:00.000,0,0,0,0,0,,-248553018,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2496,546,2022-01-04 00:00:00.000,2021-11-26 00:00:00.000,D,NULL,166,0,2533,0,0,0,0,0,0,26069,25903,1,166,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2022-01-04 00:00:00.000,ellesmereportshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2022-01-04 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-04 00:00:00.000,2021-11-26 00:00:00.000,0,0,0,0,0,,-991379309,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2497,414,2022-01-26 00:00:00.000,2021-12-21 00:00:00.000,D,NULL,2,0,2541,0,0,0,0,0,0,28,26,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2022-01-26 00:00:00.000,largsshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2022-01-26 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-26 00:00:00.000,2021-12-21 00:00:00.000,0,0,0,0,0,,-1092822029,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2498,669,2022-01-26 00:00:00.000,2021-12-22 00:00:00.000,D,NULL,1,0,2541,0,0,0,0,0,0,198,197,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2022-01-26 00:00:00.000,whitehavenshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2022-01-26 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-26 00:00:00.000,2021-12-22 00:00:00.000,0,0,0,0,0,,1145727403,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2499,521,2022-01-26 00:00:00.000,2021-12-22 00:00:00.000,D,NULL,3,0,2541,0,0,0,0,0,0,330,330,1,0,2003,2000,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2022-01-26 00:00:00.000,catfordshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2022-01-26 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-26 00:00:00.000,2021-12-22 00:00:00.000,0,0,0,0,0,,953129551,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
